season,id,name,short_name,description,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,start_date,end_date,venue_id,venue_name,home_captain,away_captain,pom,points,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,highlights,home_key_batsman,home_key_bowler,home_playx1,away_playx1,away_key_batsman,away_key_bowler,match_days,umpire1,umpire2,tv_umpire,referee,reserve_umpire
2019.0,1175358,Mumbai Indians v Delhi Capitals,MI v DC,"3rd Match (N), Indian Premier League at Mumbai, Mar 24 2019",MI,DC,MI,BOWL FIRST,213,176,176,213,DC,Capitals won by 37 runs,2019-03-24,2019-03-26,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Shreyas Iyer,Rishabh Pant,"Delhi Capitals 2, Mumbai Indians 0",False,19.2,176.0,9.0,26.0,20.0,213.0,6.0,33.0,Sensational Rishabh Pant fires Delhi Capitals to emphatic win. Mumbai continue their losing run in IPL openers since 2012 as Rishabh Pant sets up 37-run win for Delhi with blazing knock,"Yuvraj Singh,Krunal Pandya","Mitchell McClenaghan,Ben Cutting","Rohit Sharma (BT),Quinton de Kock (WK),Suryakumar Yadav (BT),Yuvraj Singh (BT),Kieron Pollard (AR),Hardik Pandya (AR),Krunal Pandya (AR),Ben Cutting (AR),Mitchell McClenaghan (BL),Rasikh Salam (BL),Jasprit Bumrah (BL)","Prithvi Shaw (BT),Shikhar Dhawan (BT),Shreyas Iyer (BT),Colin Ingram (BT),Rishabh Pant (WK),Keemo Paul (AR),Axar Patel (AR),Rahul Tewatia (BL),Kagiso Rabada (BL),Trent Boult (BL),Ishant Sharma (BL)","Rishabh Pant,Colin Ingram","Kagiso Rabada,Ishant Sharma",24 March 2019 - night match (20-over match),Yeshwant Barde,Sundaram Ravi,Nandan,Manu Nayyar,Belur Ravi
2019.0,1175359,Rajasthan Royals v Kings XI Punjab,RR v KXIP,"4th Match (N), Indian Premier League at Jaipur, Mar 25 2019",RR,KXIP,RR,BOWL FIRST,184,170/9,170,184,KXIP,Kings XI won by 14 runs,2019-03-25,2019-03-27,58162,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Ravichandran Ashwin,Chris Gayle,"Kings XI Punjab 2, Rajasthan Royals 0",False,20.0,170.0,9.0,21.0,20.0,184.0,4.0,24.0,"Ashwin's mankad sparks dramatic Royals collapse. At the time, Royals were 108 for 1. Then the Kings XI captain ran Jos Buttler out for backing up too far and the game changed on its head","Jos Buttler,Sanju Samson","Ben Stokes,Dhawal Kulkarni","Ajinkya Rahane (BT),Jos Buttler (WK),Sanju Samson (BT),Steven Smith (BT),Ben Stokes (AR),Rahul Tripathi (BT),Krishnappa Gowtham (AR),Jofra Archer (AR),Jaydev Unadkat (BL),Shreyas Gopal (AR),Dhawal Kulkarni (BL)","KL Rahul (BT),Chris Gayle (AR),Mayank Agarwal (BT),Sarfaraz Khan (BT),Nicholas Pooran (WK),Mandeep Singh (AR),Sam Curran (AR),Ravichandran Ashwin (AR),Mohammed Shami (BL),Mujeeb Ur Rahman (BL),Ankit Rajpoot (BL)","Chris Gayle,Sarfaraz Khan","Mujeeb Ur Rahman,Ankit Rajpoot",25 March 2019 - night match (20-over match),KN Ananthapadmanabhan,Chettithody Shamshuddin,Bruce Oxenford,Chinmay Sharma,Krishnaraj Srinath
2019.0,1175360,Delhi Capitals v Chennai Super Kings,DC v CSK,"5th Match (N), Indian Premier League at Delhi, Mar 26 2019",DC,CSK,DC,BAT FIRST,147,150/4,147,150,CSK,Super Kings won by 6 wickets,2019-03-26,2019-03-28,58040,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,MS Dhoni,Shane Watson,"Chennai Super Kings 2, Delhi Capitals 0",False,20.0,147.0,6.0,18.0,19.4,150.0,4.0,19.0,Bravo and Watson come up trumps against Delhi Capitals. Chennai Super Kings cruised to their second victory in as many games - even if it did go down to the final over,"Shikhar Dhawan,Rishabh Pant","Amit Mishra,Kagiso Rabada","Prithvi Shaw (BT),Shikhar Dhawan (BT),Shreyas Iyer (BT),Rishabh Pant (WK),Colin Ingram (BT),Keemo Paul (AR),Axar Patel (AR),Rahul Tewatia (BL),Kagiso Rabada (BL),Ishant Sharma (BL),Amit Mishra (BL)","Shane Watson (AR),Ambati Rayudu (BT),Suresh Raina (BT),Kedar Jadhav (AR),MS Dhoni (WK),Dwayne Bravo (AR),Ravindra Jadeja (AR),Deepak Chahar (BL),Shardul Thakur (BL),Harbhajan Singh (BL),Imran Tahir (BL)","Shane Watson,MS Dhoni","Dwayne Bravo,Deepak Chahar",26 March 2019 - night match (20-over match),Marais Erasmus,Nitin Menon,Anil Dandekar,Javagal Srinath,Saiyed Khalid
2019.0,1175361,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,"6th Match (N), Indian Premier League at Kolkata, Mar 27 2019",KKR,KXIP,KXIP,BOWL FIRST,218,190/4,218,190,KKR,KKR won by 28 runs,2019-03-27,2019-03-29,57980,"Eden Gardens, Kolkata",Dinesh Karthik,Ravichandran Ashwin,Andre Russell,"Kolkata Knight Riders 2, Kings XI Punjab 0",False,20.0,218.0,4.0,31.0,20.0,190.0,4.0,26.0,"Andre Russell steals the show as Knight Riders make it two in two. The game might have been won and lost when Kings XI gave Russell a reprieve - he was bowled by Shami, but it was a no-ball as there were only three fielders in the ring","Robin Uthappa,Nitish Rana","Andre Russell,Piyush Chawla","Chris Lynn (BT),Sunil Narine (AR),Robin Uthappa (BT),Nitish Rana (BT),Andre Russell (AR),Dinesh Karthik (WK),Shubman Gill (BT),Piyush Chawla (AR),Kuldeep Yadav (BL),Prasidh Krishna (BL),Lockie Ferguson (BL)","KL Rahul (WK),Chris Gayle (AR),Mayank Agarwal (BT),Sarfaraz Khan (BT),David Miller (BT),Mandeep Singh (AR),Ravichandran Ashwin (AR),Hardus Viljoen (BL),Varun Chakravarthy (BL),Mohammed Shami (BL),Andrew Tye (BL)","David Miller,Mayank Agarwal","Hardus Viljoen,Varun Chakravarthy",27 March 2019 - night match (20-over match),Vineet Kulkarni,Anil Chaudhary,Chris Gaffaney,Vengalil Narayan Kutty,Sadashiv Iyer
2019.0,1175362,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,"7th Match (N), Indian Premier League at Bengaluru, Mar 28 2019",RCB,MI,RCB,BOWL FIRST,187,181/5,181,187,MI,Mum Indians won by 6 runs,2019-03-28,2019-03-30,57897,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Rohit Sharma,Jasprit Bumrah,"Mumbai Indians 2, Royal Challengers Bangalore 0",False,20.0,181.0,5.0,24.0,20.0,187.0,8.0,26.0,"Mumbai hold on after Bumrah magic, no-ball controversy. Off his last ball, when Shivam Dube needed to hit a six to take the game into a Super Over, Malinga overstepped, but the umpire missed the obvious no-ball, leaving the home side shaking in disbelief","AB de Villiers,Virat Kohli","Yuzvendra Chahal,Umesh Yadav","Parthiv Patel (WK),Moeen Ali (AR),Virat Kohli (BT),AB de Villiers (BT),Shimron Hetmyer (BT),Colin de Grandhomme (AR),Shivam Dube (AR),Navdeep Saini (BL),Yuzvendra Chahal (BL),Umesh Yadav (BL),Mohammed Siraj (BL)","Quinton de Kock (WK),Rohit Sharma (BT),Suryakumar Yadav (BT),Yuvraj Singh (BT),Kieron Pollard (AR),Krunal Pandya (AR),Hardik Pandya (AR),Mitchell McClenaghan (BL),Mayank Markande (BL),Jasprit Bumrah (BL),Lasith Malinga (BL)","Rohit Sharma,Suryakumar Yadav","Jasprit Bumrah,Mayank Markande",28 March 2019 - night match (20-over match),Nandan,Sundaram Ravi,Yeshwant Barde,Manu Nayyar,Belur Ravi
2019.0,1175363,Sunrisers Hyderabad v Rajasthan Royals,SRH v RR,"8th Match (N), Indian Premier League at Hyderabad (Deccan), Mar 29 2019",SRH,RR,RR,BAT FIRST,198,201/5,201,198,SRH,Sunrisers won by 5 wickets,2019-03-29,2019-03-31,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Ajinkya Rahane,Rashid Khan,"Sunrisers Hyderabad 2, Rajasthan Royals 0",False,19.0,201.0,5.0,27.0,20.0,198.0,2.0,25.0,Samson ton in vain after Warner-Bairstow fireworks. The openers made light work of a stiff target by knocking down 110 within the first ten overs,"David Warner,Jonny Bairstow","Rashid Khan,Shahbaz Nadeem","David Warner (BT),Jonny Bairstow (WK),Kane Williamson (BT),Vijay Shankar (AR),Manish Pandey (BT),Yusuf Pathan (AR),Rashid Khan (BL),Bhuvneshwar Kumar (BL),Sandeep Sharma (BL),Siddarth Kaul (BL),Shahbaz Nadeem (BL)","Ajinkya Rahane (BT),Jos Buttler (WK),Sanju Samson (BT),Ben Stokes (AR),Steven Smith (BT),Rahul Tripathi (BT),Krishnappa Gowtham (AR),Jofra Archer (AR),Jaydev Unadkat (BL),Shreyas Gopal (AR),Dhawal Kulkarni (BL)","Sanju Samson,Ajinkya Rahane","Shreyas Gopal,Jaydev Unadkat",29 March 2019 - night match (20-over match),Chettithody Shamshuddin,Bruce Oxenford,KN Ananthapadmanabhan,Chinmay Sharma,Krishnaraj Srinath
2019.0,1175364,Kings XI Punjab v Mumbai Indians,KXIP v MI,"9th Match (D/N), Indian Premier League at Mohali, Mar 30 2019",KXIP,MI,KXIP,BOWL FIRST,176,177/2,177,176,KXIP,Kings XI won by 8 wickets,2019-03-30,2019-04-01,57991,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravichandran Ashwin,Rohit Sharma,Mayank Agarwal,"Kings XI Punjab 2, Mumbai Indians 0",False,18.4,177.0,2.0,22.0,20.0,176.0,7.0,24.0,Kings XI top order aces chase after M Ashwin's 2 for 25. Quinton de Kock's attractive 60 went in vain as Kings XI paced their chase to perfection under the lights,"KL Rahul,Mayank Agarwal","Murugan Ashwin,Hardus Viljoen","KL Rahul (WK),Chris Gayle (AR),Mayank Agarwal (BT),David Miller (BT),Sarfaraz Khan (BT),Mandeep Singh (AR),Ravichandran Ashwin (AR),Hardus Viljoen (BL),Murugan Ashwin (BL),Mohammed Shami (BL),Andrew Tye (BL)","Rohit Sharma (BT),Quinton de Kock (WK),Suryakumar Yadav (BT),Yuvraj Singh (BT),Kieron Pollard (AR),Hardik Pandya (AR),Krunal Pandya (AR),Mitchell McClenaghan (BL),Mayank Markande (BL),Lasith Malinga (BL),Jasprit Bumrah (BL)","Quinton de Kock,Rohit Sharma","Krunal Pandya,Jasprit Bumrah",30 March 2019 - day/night match (20-over match),Vineet Kulkarni,Chris Gaffaney,Anil Chaudhary,Vengalil Narayan Kutty,Sadashiv Iyer
2019.0,1175365,Delhi Capitals v Kolkata Knight Riders,DC v KKR,"10th Match (N), Indian Premier League at Delhi, Mar 30 2019",DC,KKR,DC,BOWL FIRST,185,185/6,185,185,DC,Match tied (Delhi Capitals won the one-over eliminator),2019-03-30,2019-04-01,58040,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Dinesh Karthik,Prithvi Shaw,"Delhi Capitals 2, Kolkata Knight Riders 0",True,20.0,185.0,6.0,26.0,20.0,185.0,8.0,26.0,"Shaw's 99, Rabada's Super Over to the rescue as Delhi Capitals hold on. Kolkata Knight Riders made several comebacks in a game full of ebbs and flows, but Delhi Capitals managed to hold their nerves in the Super Over to pick up their second win of the season","Prithvi Shaw,Shreyas Iyer","Harshal Patel,Sandeep Lamichhane","Prithvi Shaw (BT),Shikhar Dhawan (BT),Shreyas Iyer (BT),Rishabh Pant (WK),Colin Ingram (BT),Hanuma Vihari (AR),Harshal Patel (BL),Chris Morris (AR),Amit Mishra (BL),Sandeep Lamichhane (BL),Kagiso Rabada (BL)","Nikhil Naik (BT),Chris Lynn (BT),Robin Uthappa (BT),Nitish Rana (BT),Dinesh Karthik (WK),Shubman Gill (BT),Andre Russell (AR),Piyush Chawla (AR),Kuldeep Yadav (BL),Prasidh Krishna (BL),Lockie Ferguson (BL)","Andre Russell,Dinesh Karthik","Kuldeep Yadav,Andre Russell",30 March 2019 - night match (20-over match),Anil Dandekar,Nitin Menon,Marais Erasmus,Javagal Srinath,Saiyed Khalid
2019.0,1175366,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,"11th Match (D/N), Indian Premier League at Hyderabad (Deccan), Mar 31 2019",SRH,RCB,RCB,BOWL FIRST,231,113,231,113,SRH,Sunrisers won by 118 runs,2019-03-31,2019-04-02,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Bhuvneshwar Kumar,Virat Kohli,Jonny Bairstow,"Sunrisers Hyderabad 2, Royal Challengers Bangalore 0",False,20.0,231.0,2.0,30.0,19.5,113.0,10.0,13.0,"Bairstow, Warner in record stand as Royal Challengers Bangalore slump again. Mohammad Nabi did the early damage for Sunrisers by striking thrice in the first four overs that set up a massive win","Jonny Bairstow,David Warner","Mohammad Nabi,Sandeep Sharma","Jonny Bairstow (WK),David Warner (BT),Vijay Shankar (AR),Yusuf Pathan (AR),Manish Pandey (BT),Deepak Hooda (AR),Mohammad Nabi (AR),Rashid Khan (BL),Bhuvneshwar Kumar (BL),Sandeep Sharma (BL),Siddarth Kaul (BL)","Parthiv Patel (WK),Shimron Hetmyer (BT),Virat Kohli (BT),AB de Villiers (BT),Moeen Ali (AR),Shivam Dube (AR),Colin de Grandhomme (AR),Prayas Ray Barman (BL),Umesh Yadav (BL),Mohammed Siraj (BL),Yuzvendra Chahal (BL)","Colin de Grandhomme,Prayas Ray Barman","Yuzvendra Chahal,Mohammed Siraj",31 March 2019 - day/night match (20-over match),KN Ananthapadmanabhan,Sundaram Ravi,Chettithody Shamshuddin,Chinmay Sharma,Krishnaraj Srinath
2019.0,1175367,Chennai Super Kings v Rajasthan Royals,CSK v RR,"12th Match (N), Indian Premier League at Chennai, Mar 31 2019",CSK,RR,RR,BOWL FIRST,175,167/8,175,167,CSK,Super Kings won by 8 runs,2019-03-31,2019-04-02,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Ajinkya Rahane,MS Dhoni,"Chennai Super Kings 2, Rajasthan Royals 0",False,20.0,175.0,5.0,22.0,20.0,167.0,8.0,18.0,Vintage MS Dhoni turns the tables as Rajasthan Royals fall to third defeat. A vintage MS Dhoni innings - one that ended with a three sixes off the last three balls - and a nerveless last over from Dwayne Bravo helped Chennai Super Kings squeeze a win against Rajasthan Royals,"MS Dhoni,Suresh Raina","Deepak Chahar,Imran Tahir","Ambati Rayudu (BT),Shane Watson (AR),Suresh Raina (BT),Kedar Jadhav (AR),MS Dhoni (WK),Dwayne Bravo (AR),Ravindra Jadeja (AR),Deepak Chahar (BL),Shardul Thakur (BL),Mitchell Santner (AR),Imran Tahir (BL)","Ajinkya Rahane (BT),Jos Buttler (WK),Sanju Samson (BT),Rahul Tripathi (BT),Steven Smith (BT),Ben Stokes (AR),Krishnappa Gowtham (AR),Jofra Archer (AR),Shreyas Gopal (AR),Jaydev Unadkat (BL),Dhawal Kulkarni (BL)","Ben Stokes,Rahul Tripathi","Jofra Archer,Ben Stokes",31 March 2019 - night match (20-over match),Yeshwant Barde,Nandan,Bruce Oxenford,Manu Nayyar,Belur Ravi
2019.0,1175368,Kings XI Punjab v Delhi Capitals,KXIP v DC,"13th Match (N), Indian Premier League at Mohali, Apr 1 2019",KXIP,DC,DC,BOWL FIRST,166,152,166,152,KXIP,Kings XI won by 14 runs,2019-04-01,2019-04-03,57991,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravichandran Ashwin,Shreyas Iyer,Sam Curran,"Kings XI Punjab 2, Delhi Capitals 0",False,20.0,166.0,9.0,22.0,19.2,152.0,10.0,20.0,"Kings XI Punjab complete heist as Delhi Capitals lose 7 for 8. Sam Curran took 4 for 11, including a hat-trick, while Mohammed Shami set the collapse in motion by dismissing the set Rishabh Pant","David Miller,Sarfaraz Khan","Sam Curran,Mohammed Shami","KL Rahul (WK),Sam Curran (AR),Mayank Agarwal (BT),Sarfaraz Khan (BT),David Miller (BT),Mandeep Singh (AR),Hardus Viljoen (BL),Ravichandran Ashwin (AR),Murugan Ashwin (BL),Mohammed Shami (BL),Mujeeb Ur Rahman (BL)","Prithvi Shaw (BT),Shikhar Dhawan (BT),Shreyas Iyer (BT),Rishabh Pant (WK),Colin Ingram (BT),Chris Morris (AR),Hanuma Vihari (AR),Harshal Patel (BL),Kagiso Rabada (BL),Avesh Khan (BL),Sandeep Lamichhane (BL)","Rishabh Pant,Colin Ingram","Chris Morris,Sandeep Lamichhane",01 April 2019 - night match (20-over match),Chris Gaffaney,Anil Chaudhary,Vineet Kulkarni,Vengalil Narayan Kutty,Sadashiv Iyer
2019.0,1175369,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,"14th Match (N), Indian Premier League at Jaipur, Apr 2 2019",RR,RCB,RR,BOWL FIRST,158,164/3,164,158,RR,Royals won by 7 wickets,2019-04-02,2019-04-04,58162,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Virat Kohli,Shreyas Gopal,"Rajasthan Royals 2, Royal Challengers Bangalore 0",False,19.5,164.0,3.0,20.0,20.0,158.0,4.0,21.0,"Shreyas Gopal and Jos Buttler hand RCB fourth straight defeat. The legspinner picked up the wickets of Kohli, de Villiers and Hetmyer with his wrong'un to keep the visitors down to 158","Jos Buttler,Steven Smith","Shreyas Gopal,Jofra Archer","Ajinkya Rahane (BT),Jos Buttler (WK),Steven Smith (BT),Rahul Tripathi (BT),Ben Stokes (AR),Stuart Binny (AR),Krishnappa Gowtham (AR),Jofra Archer (AR),Shreyas Gopal (AR),Varun Aaron (BL),Dhawal Kulkarni (BL)","Virat Kohli (BT),Parthiv Patel (WK),AB de Villiers (BT),Shimron Hetmyer (BT),Marcus Stoinis (BT),Moeen Ali (AR),Akshdeep Nath (BT),Umesh Yadav (BL),Navdeep Saini (BL),Yuzvendra Chahal (BL),Mohammed Siraj (BL)","Parthiv Patel,Marcus Stoinis","Yuzvendra Chahal,Mohammed Siraj",02 April 2019 - night match (20-over match),Anil Dandekar,Marais Erasmus,Nitin Menon,Javagal Srinath,Saiyed Khalid
2019.0,1175370,Mumbai Indians v Chennai Super Kings,MI v CSK,"15th Match (N), Indian Premier League at Mumbai, Apr 3 2019",MI,CSK,CSK,BOWL FIRST,170,133/8,170,133,MI,Mum Indians won by 37 runs,2019-04-03,2019-04-05,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,MS Dhoni,Hardik Pandya,"Mumbai Indians 2, Chennai Super Kings 0",False,20.0,170.0,5.0,23.0,20.0,133.0,8.0,17.0,Hardik's all-round effort ends Super Kings' unbeaten run. The allrounder first walloped 25 runs off eight balls and then took three wickets for only 20 runs in his four overs,"Suryakumar Yadav,Krunal Pandya","Hardik Pandya,Lasith Malinga","Quinton de Kock (WK),Rohit Sharma (BT),Suryakumar Yadav (BT),Yuvraj Singh (BT),Krunal Pandya (AR),Hardik Pandya (AR),Kieron Pollard (AR),Jason Behrendorff (BL),Rahul Chahar (BL),Lasith Malinga (BL),Jasprit Bumrah (BL)","Shane Watson (AR),Ambati Rayudu (BT),Suresh Raina (BT),Kedar Jadhav (AR),MS Dhoni (WK),Ravindra Jadeja (AR),Dwayne Bravo (AR),Deepak Chahar (BL),Shardul Thakur (BL),Mohit Sharma (BL),Imran Tahir (BL)","Kedar Jadhav,Suresh Raina","Ravindra Jadeja,Deepak Chahar",03 April 2019 - night match (20-over match),Rod Tucker,Bruce Oxenford,Yeshwant Barde,Manu Nayyar,Belur Ravi
2019.0,1175371,Delhi Capitals v Sunrisers Hyderabad,DC v SRH,"16th Match (N), Indian Premier League at Delhi, Apr 4 2019",DC,SRH,SRH,BOWL FIRST,129,131/5,129,131,SRH,Sunrisers won by 5 wickets,2019-04-04,2019-04-06,58040,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Bhuvneshwar Kumar,Jonny Bairstow,"Sunrisers Hyderabad 2, Delhi Capitals 0",False,20.0,129.0,8.0,13.0,18.3,131.0,5.0,16.0,Mohammad Nabi and Jonny Bairstow combine to sink Delhi Capitals. A collective bowling display on a slow-and-low Feroz Shah Kotla surface led Sunrisers to victory in a low-scoring game,"Shreyas Iyer,Axar Patel","Rahul Tewatia,Ishant Sharma","Prithvi Shaw (BT),Shikhar Dhawan (BT),Shreyas Iyer (BT),Rishabh Pant (WK),Rahul Tewatia (BL),Colin Ingram (BT),Chris Morris (AR),Axar Patel (AR),Kagiso Rabada (BL),Ishant Sharma (BL),Sandeep Lamichhane (BL)","David Warner (BT),Jonny Bairstow (WK),Vijay Shankar (AR),Manish Pandey (BT),Deepak Hooda (AR),Yusuf Pathan (AR),Mohammad Nabi (AR),Rashid Khan (BL),Bhuvneshwar Kumar (BL),Sandeep Sharma (BL),Siddarth Kaul (BL)","Jonny Bairstow,Mohammad Nabi","Mohammad Nabi,Bhuvneshwar Kumar",04 April 2019 - night match (20-over match),KN Ananthapadmanabhan,Chettithody Shamshuddin,Sundaram Ravi,Chinmay Sharma,Krishnaraj Srinath
2019.0,1175372,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,"17th Match (N), Indian Premier League at Bengaluru, Apr 5 2019",RCB,KKR,KKR,BOWL FIRST,205,206/5,205,206,KKR,KKR won by 5 wickets,2019-04-05,2019-04-07,57897,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Dinesh Karthik,Andre Russell,"Kolkata Knight Riders 2, Royal Challengers Bangalore 0",False,20.0,205.0,3.0,27.0,19.1,206.0,5.0,27.0,Andre Russell's 48* off 13 stuns RCB to keep them winless. Virat Kohli and AB de Villiers' half-centuries went in vain as KKR came from behind to consign RCB their fifth consecutive defeat,"Virat Kohli,AB de Villiers","Pawan Negi,Navdeep Saini","Parthiv Patel (WK),Virat Kohli (BT),AB de Villiers (BT),Marcus Stoinis (BT),Moeen Ali (AR),Akshdeep Nath (BT),Pawan Negi (BL),Navdeep Saini (BL),Tim Southee (BL),Yuzvendra Chahal (BL),Mohammed Siraj (BL)","Chris Lynn (BT),Sunil Narine (AR),Robin Uthappa (BT),Nitish Rana (BT),Dinesh Karthik (WK),Andre Russell (AR),Shubman Gill (BT),Piyush Chawla (AR),Kuldeep Yadav (BL),Prasidh Krishna (BL),Lockie Ferguson (BL)","Andre Russell,Chris Lynn","Sunil Narine,Nitish Rana",05 April 2019 - night match (20-over match),Chris Gaffaney,Anil Chaudhary,Nandan,Vengalil Narayan Kutty,Sadashiv Iyer
2019.0,1178393,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,"18th Match (D/N), Indian Premier League at Chennai, Apr 6 2019",CSK,KXIP,CSK,BAT FIRST,160,138/5,160,138,CSK,Super Kings won by 22 runs,2019-04-06,2019-04-08,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Ravichandran Ashwin,Harbhajan Singh,"Chennai Super Kings 2, Kings XI Punjab 0",False,20.0,160.0,3.0,18.0,20.0,138.0,5.0,12.0,"CSK claim victory despite Sarfaraz Khan, KL Rahul fifties. The spinners lulled the Kings XI Punjab pair into a false sense of security, as a gettable 71 off 49 balls turned into a far more challenging 43 off 14","Faf du Plessis,MS Dhoni","Harbhajan Singh,Scott Kuggeleijn","Shane Watson (AR),Faf du Plessis (BT),Suresh Raina (BT),MS Dhoni (WK),Ambati Rayudu (BT),Kedar Jadhav (AR),Scott Kuggeleijn (AR),Ravindra Jadeja (AR),Harbhajan Singh (BL),Deepak Chahar (BL),Imran Tahir (BL)","KL Rahul (WK),Chris Gayle (AR),Mayank Agarwal (BT),Sarfaraz Khan (BT),David Miller (BT),Mandeep Singh (AR),Sam Curran (AR),Ravichandran Ashwin (AR),Mohammed Shami (BL),Andrew Tye (BL),Murugan Ashwin (BL)","Sarfaraz Khan,KL Rahul","Ravichandran Ashwin,Murugan Ashwin",6 April 2019 - day/night match (20-over match),KN Ananthapadmanabhan,Rod Tucker,Chettithody Shamshuddin,Chinmay Sharma,Krishnaraj Srinath
2019.0,1178394,Sunrisers Hyderabad v Mumbai Indians,SRH v MI,"19th Match (N), Indian Premier League at Hyderabad (Deccan), Apr 6 2019",SRH,MI,SRH,BOWL FIRST,136,96,96,136,MI,Mum Indians won by 40 runs,2019-04-06,2019-04-08,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Bhuvneshwar Kumar,Rohit Sharma,Alzarri Joseph,"Mumbai Indians 2, Sunrisers Hyderabad 0",False,17.4,96.0,10.0,9.0,20.0,136.0,7.0,15.0,Alzarri Joseph's record-breaking 6 for 12 routs Sunrisers Hyderabad. Kieron Pollard's 46 not out off 26 balls lifted Mumbai Indians to a respectable total before Joseph produced one of the great IPL bowling performances,"Deepak Hooda,Jonny Bairstow","Siddarth Kaul,Mohammad Nabi","David Warner (BT),Jonny Bairstow (WK),Vijay Shankar (AR),Manish Pandey (BT),Deepak Hooda (AR),Yusuf Pathan (AR),Mohammad Nabi (AR),Rashid Khan (BL),Bhuvneshwar Kumar (BL),Siddarth Kaul (BL),Sandeep Sharma (BL)","Rohit Sharma (BT),Quinton de Kock (WK),Suryakumar Yadav (BT),Ishan Kishan (BT),Krunal Pandya (AR),Kieron Pollard (AR),Hardik Pandya (AR),Rahul Chahar (BL),Alzarri Joseph (BL),Jason Behrendorff (BL),Jasprit Bumrah (BL)","Kieron Pollard,Quinton de Kock","Alzarri Joseph,Rahul Chahar",6 April 2019 - night match (20-over match),Anil Dandekar,Nitin Menon,Marais Erasmus,Javagal Srinath,Saiyed Khalid
2019.0,1178395,Royal Challengers Bangalore v Delhi Capitals,RCB v DC,"20th Match (D/N), Indian Premier League at Bengaluru, Apr 7 2019",RCB,DC,DC,BOWL FIRST,149,152/6,149,152,DC,Capitals won by 4 wickets,2019-04-07,2019-04-09,57897,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Shreyas Iyer,Kagiso Rabada,"Delhi Capitals 2, Royal Challengers Bangalore 0",False,20.0,149.0,8.0,15.0,18.5,152.0,6.0,21.0,Iyer's 67 consigns Royal Challengers Bangalore to sixth straight defeat. This is the joint-worst streak of losses in IPL history; Capitals meanwhile record their third win in six games,"Virat Kohli,Moeen Ali","Navdeep Saini,Mohammed Siraj","Parthiv Patel (WK),Virat Kohli (BT),AB de Villiers (BT),Marcus Stoinis (BT),Moeen Ali (AR),Akshdeep Nath (BT),Pawan Negi (BL),Tim Southee (BL),Mohammed Siraj (BL),Yuzvendra Chahal (BL),Navdeep Saini (BL)","Prithvi Shaw (BT),Shikhar Dhawan (BT),Shreyas Iyer (BT),Colin Ingram (BT),Rishabh Pant (WK),Chris Morris (AR),Axar Patel (AR),Rahul Tewatia (BL),Kagiso Rabada (BL),Ishant Sharma (BL),Sandeep Lamichhane (BL)","Shreyas Iyer,Prithvi Shaw","Kagiso Rabada,Chris Morris",7 April 2019 - day/night match (20-over match),Yeshwant Barde,Sundaram Ravi,Nandan,Manu Nayyar,Belur Ravi
